time,playerPosX,playerPosY,playerVelMod,playerVelDir,playerRowVelMod,playerRowVelDir,targetPosX,targetPosY,label
<<<<<<< HEAD
0.452892,97.460205,-52.310493,986.643090,-0.414950,642.156259,-0.428960,2638.000000,-1172.000000,1
0.477833,113.949570,-59.081467,1048.286912,-0.415117,731.976779,-0.417257,2638.000000,-1172.000000,1
0.504097,131.507111,-66.242188,1109.930733,-0.415282,820.841690,-0.407668,2638.000000,-1172.000000,1
0.511280,150.020416,-73.915794,1171.574548,-0.415476,908.060270,-0.401977,2638.000000,-1172.000000,1
0.536256,169.508392,-81.960167,1233.218368,-0.415642,993.344650,-0.397763,2638.000000,-1172.000000,1
0.563237,189.391556,-91.618385,1294.862181,-0.415831,1076.610612,-0.396310,2638.000000,-1172.000000,1
0.591069,211.013275,-99.810074,1356.505958,-0.415531,1158.031989,-0.395586,2638.000000,-1172.000000,1
0.615513,232.724838,-110.314789,1418.149647,-0.415996,1238.476604,-0.395439,2638.000000,-1172.000000,1
0.638944,256.131256,-119.390228,1479.793412,-0.415678,1317.074770,-0.396830,2638.000000,-1172.000000,1
0.663310,280.218964,-129.348877,1541.437103,-0.416119,1394.628590,-0.398859,2638.000000,-1172.000000,1
0.687050,304.485474,-141.290680,1603.080893,-0.416363,1471.162506,-0.401462,2638.000000,-1172.000000,1
0.695718,330.513458,-151.669266,1664.724578,-0.415929,1546.843190,-0.403394,2638.000000,-1172.000000,1
0.719751,356.548950,-164.458862,1726.368276,-0.416334,1622.367145,-0.404984,2638.000000,-1172.000000,1
0.745627,384.317505,-175.760071,1788.011923,-0.415866,1697.178472,-0.407043,2638.000000,-1172.000000,1
0.770884,412.855713,-187.784927,1849.655644,-0.416223,1772.040267,-0.408840,2638.000000,-1172.000000,1
0.794564,442.145630,-200.563141,1911.299434,-0.416445,1846.839305,-0.410388,2638.000000,-1172.000000,1
